,company_name,type,benefit,sum_benefit,job_count,min_salary,med_salary,max_salary
1481,Chipotle Mexican Grill,401(k),1,7,2,4800.0,4800.0,10875.0
1482,"Iconergy, Ltd.",Commuter benefits,1,7,2,8750.0,8750.0,8750.0
1483,i4 Insurance Talent,Medical insurance,1,7,1,10416.0,10416.0,10416.0
1484,i4 Insurance Talent,Paid maternity leave,1,7,1,10416.0,10416.0,10416.0
1485,i4 Insurance Talent,Vision insurance,1,7,1,10416.0,10416.0,10416.0
1486,i4 Insurance Talent,Disability insurance,1,7,1,10416.0,10416.0,10416.0
1487,i4 Insurance Talent,401(k),1,7,1,10416.0,10416.0,10416.0
1488,i4 Insurance Talent,Paid paternity leave,1,7,1,10416.0,10416.0,10416.0
1489,i4 Insurance Talent,Dental insurance,1,7,1,10416.0,10416.0,10416.0
1490,Kinective,Vision insurance,1,7,3,,,
1491,Kinective,Paid maternity leave,1,7,3,,,
1492,Kinective,Disability insurance,1,7,3,,,
1493,Kinective,Medical insurance,1,7,3,,,
1494,Kinective,Dental insurance,1,7,3,,,
1495,Kinective,Tuition assistance,1,7,3,,,
1496,Kinective,401(k),1,7,3,,,
1497,EXL,Vision insurance,1,7,2,17916.0,17916.0,17916.0
1498,EXL,401(k),1,7,2,17916.0,17916.0,17916.0
1499,EXL,Medical insurance,1,7,2,17916.0,17916.0,17916.0
1500,EXL,Disability insurance,1,7,2,17916.0,17916.0,17916.0
1501,EXL,Paid paternity leave,1,7,2,17916.0,17916.0,17916.0
1502,EXL,Dental insurance,1,7,2,17916.0,17916.0,17916.0
1503,EXL,Paid maternity leave,1,7,2,17916.0,17916.0,17916.0
1504,etf.com,Vision insurance,1,7,1,7083.0,7083.0,7083.0
1505,Wayside Publishing,Vision insurance,1,7,1,3333.0,3333.0,3333.0
1506,etf.com,Medical insurance,1,7,1,7083.0,7083.0,7083.0
1507,Wayside Publishing,Medical insurance,1,7,1,3333.0,3333.0,3333.0
1508,Wayside Publishing,Disability insurance,1,7,1,3333.0,3333.0,3333.0
1509,Wayside Publishing,Paid maternity leave,1,7,1,3333.0,3333.0,3333.0
1510,etf.com,401(k),1,7,1,7083.0,7083.0,7083.0
1511,Wayside Publishing,401(k),1,7,1,3333.0,3333.0,3333.0
1512,Brembo North America,Tuition assistance,1,7,1,7916.0,7916.0,7916.0
1513,Brembo North America,Medical insurance,1,7,1,7916.0,7916.0,7916.0
1514,Brembo North America,Paid paternity leave,1,7,1,7916.0,7916.0,7916.0
1515,Brembo North America,Dental insurance,1,7,1,7916.0,7916.0,7916.0
1516,Wayside Publishing,Dental insurance,1,7,1,3333.0,3333.0,3333.0
1517,Wayside Publishing,Paid paternity leave,1,7,1,3333.0,3333.0,3333.0
1518,etf.com,Paid maternity leave,1,7,1,7083.0,7083.0,7083.0
1519,etf.com,Disability insurance,1,7,1,7083.0,7083.0,7083.0
1520,etf.com,Paid paternity leave,1,7,1,7083.0,7083.0,7083.0
1521,Brembo North America,401(k),1,7,1,7916.0,7916.0,7916.0
1522,Brembo North America,Vision insurance,1,7,1,7916.0,7916.0,7916.0
1523,Brembo North America,Paid maternity leave,1,7,1,7916.0,7916.0,7916.0
1524,etf.com,Dental insurance,1,7,1,7083.0,7083.0,7083.0
1525,AnaptysBio,Tuition assistance,1,7,1,18666.0,18666.0,18666.0
1526,AnaptysBio,Paid paternity leave,1,7,1,18666.0,18666.0,18666.0
1527,AnaptysBio,401(k),1,7,1,18666.0,18666.0,18666.0
1528,AnaptysBio,Paid maternity leave,1,7,1,18666.0,18666.0,18666.0
1529,AnaptysBio,Dental insurance,1,7,1,18666.0,18666.0,18666.0
1530,AnaptysBio,Medical insurance,1,7,1,18666.0,18666.0,18666.0
1531,AnaptysBio,Vision insurance,1,7,1,18666.0,18666.0,18666.0
1532,Winter Park Lodging Company,Dental insurance,1,7,1,4000.0,4000.0,4000.0
1533,Winter Park Lodging Company,Vision insurance,1,7,1,4000.0,4000.0,4000.0
1534,Winter Park Lodging Company,401(k),1,7,1,4000.0,4000.0,4000.0
1535,Winter Park Lodging Company,Disability insurance,1,7,1,4000.0,4000.0,4000.0
1536,Winter Park Lodging Company,Paid maternity leave,1,7,1,4000.0,4000.0,4000.0
1537,Winter Park Lodging Company,Medical insurance,1,7,1,4000.0,4000.0,4000.0
1538,Winter Park Lodging Company,Paid paternity leave,1,7,1,4000.0,4000.0,4000.0
1539,HB Construction,Tuition assistance,1,7,2,,,
1540,HB Construction,Paid paternity leave,1,7,2,,,
1541,HB Construction,Vision insurance,1,7,2,,,
1542,HB Construction,Medical insurance,1,7,2,,,
1543,HB Construction,Dental insurance,1,7,2,,,
1544,HB Construction,401(k),1,7,2,,,
1545,HB Construction,Disability insurance,1,7,2,,,
1546,"Bregman, Berbert, Schwartz & Gilday, LLC",Vision insurance,1,7,1,,,
1547,"Bregman, Berbert, Schwartz & Gilday, LLC",Dental insurance,1,7,1,,,
1548,"Bregman, Berbert, Schwartz & Gilday, LLC",Medical insurance,1,7,1,,,
1549,"Bregman, Berbert, Schwartz & Gilday, LLC",Paid maternity leave,1,7,1,,,
1550,"Bregman, Berbert, Schwartz & Gilday, LLC",Disability insurance,1,7,1,,,
1551,"Bregman, Berbert, Schwartz & Gilday, LLC",401(k),1,7,1,,,
1552,"Bregman, Berbert, Schwartz & Gilday, LLC",Commuter benefits,1,7,1,,,
1553,Armstrong Transport Group,Paid maternity leave,1,7,1,,,
1554,Armstrong Transport Group,401(k),1,7,1,,,
1555,Armstrong Transport Group,Medical insurance,1,7,1,,,
1556,Armstrong Transport Group,Vision insurance,1,7,1,,,
1557,Armstrong Transport Group,Paid paternity leave,1,7,1,,,
1558,Armstrong Transport Group,Disability insurance,1,7,1,,,
1559,Armstrong Transport Group,Dental insurance,1,7,1,,,
1560,Cheyenne Regional Medical Center,Disability insurance,1,7,1,4320.0,4320.0,4320.0
1561,Cheyenne Regional Medical Center,Student loan assistance,1,7,1,4320.0,4320.0,4320.0
1562,Cheyenne Regional Medical Center,Vision insurance,1,7,1,4320.0,4320.0,4320.0
1563,Cheyenne Regional Medical Center,Dental insurance,1,7,1,4320.0,4320.0,4320.0
1564,Cheyenne Regional Medical Center,Tuition assistance,1,7,1,4320.0,4320.0,4320.0
1565,Cheyenne Regional Medical Center,401(k),1,7,1,4320.0,4320.0,4320.0
1566,Cheyenne Regional Medical Center,Medical insurance,1,7,1,4320.0,4320.0,4320.0
1567,Gallop Technology Group,Commuter benefits,1,7,1,5416.0,5416.0,5416.0
1568,Gallop Technology Group,Dental insurance,1,7,1,5416.0,5416.0,5416.0
1569,Gallop Technology Group,Paid maternity leave,1,7,1,5416.0,5416.0,5416.0
1570,Gallop Technology Group,Medical insurance,1,7,1,5416.0,5416.0,5416.0
1571,Gallop Technology Group,Vision insurance,1,7,1,5416.0,5416.0,5416.0
1572,Gallop Technology Group,Paid paternity leave,1,7,1,5416.0,5416.0,5416.0
1573,Gallop Technology Group,401(k),1,7,1,5416.0,5416.0,5416.0
1574,World Vision USA,Paid paternity leave,1,7,1,8333.0,8333.0,8333.0
1575,World Vision USA,Vision insurance,1,7,1,8333.0,8333.0,8333.0
1576,World Vision USA,Dental insurance,1,7,1,8333.0,8333.0,8333.0
1577,World Vision USA,Paid maternity leave,1,7,1,8333.0,8333.0,8333.0
1578,World Vision USA,Medical insurance,1,7,1,8333.0,8333.0,8333.0
1579,World Vision USA,Disability insurance,1,7,1,8333.0,8333.0,8333.0
1580,World Vision USA,401(k),1,7,1,8333.0,8333.0,8333.0
1581,Chancelight Education,Medical insurance,1,7,6,4583.0,5000.0,5833.0
1582,Chancelight Education,Paid maternity leave,1,7,6,4583.0,5000.0,5833.0
1583,Chancelight Education,Dental insurance,1,7,6,4583.0,5000.0,5833.0
1584,Chancelight Education,Disability insurance,1,7,6,4583.0,5000.0,5833.0
1585,Chancelight Education,401(k),1,7,6,4583.0,5000.0,5833.0
1586,Chancelight Education,Paid paternity leave,1,7,6,4583.0,5000.0,5833.0
1587,Chancelight Education,Vision insurance,1,7,6,4583.0,5000.0,5833.0
1588,TW Metals LLC,Dental insurance,1,7,2,,,
1589,TW Metals LLC,Tuition assistance,1,7,2,,,
1590,TW Metals LLC,Vision insurance,1,7,2,,,
1591,TW Metals LLC,401(k),1,7,2,,,
1592,TW Metals LLC,Paid maternity leave,1,7,2,,,
1593,TW Metals LLC,Disability insurance,1,7,2,,,
1594,TW Metals LLC,Medical insurance,1,7,2,,,
1595,Centra Health,Medical insurance,1,7,1,12083.0,12083.0,12083.0
1596,Centra Health,Paid maternity leave,1,7,1,12083.0,12083.0,12083.0
1597,Centra Health,Vision insurance,1,7,1,12083.0,12083.0,12083.0
1598,Centra Health,Dental insurance,1,7,1,12083.0,12083.0,12083.0
1599,Centra Health,Student loan assistance,1,7,1,12083.0,12083.0,12083.0
1600,Centra Health,Disability insurance,1,7,1,12083.0,12083.0,12083.0
1601,Centra Health,401(k),1,7,1,12083.0,12083.0,12083.0
1602,Sparkbox,Paid maternity leave,1,7,1,8125.0,8125.0,8125.0
1603,Liberty Point Behavioral Healthcare,401(k),1,7,1,,,
1604,Tavistock Development Company,401(k),1,7,1,,,
1605,Tavistock Development Company,Paid maternity leave,1,7,1,,,
1606,Liberty Point Behavioral Healthcare,Tuition assistance,1,7,1,,,
1607,Liberty Point Behavioral Healthcare,Child care support,1,7,1,,,
1608,Sparkbox,401(k),1,7,1,8125.0,8125.0,8125.0
1609,Sparkbox,Vision insurance,1,7,1,8125.0,8125.0,8125.0
1610,Tavistock Development Company,Vision insurance,1,7,1,,,
1611,Sparkbox,Paid paternity leave,1,7,1,8125.0,8125.0,8125.0
1612,Tavistock Development Company,Paid paternity leave,1,7,1,,,
1613,Liberty Point Behavioral Healthcare,Disability insurance,1,7,1,,,
1614,Liberty Point Behavioral Healthcare,Medical insurance,1,7,1,,,
1615,Liberty Point Behavioral Healthcare,Vision insurance,1,7,1,,,
1616,Tavistock Development Company,Dental insurance,1,7,1,,,
1617,Sparkbox,Dental insurance,1,7,1,8125.0,8125.0,8125.0
1618,Sparkbox,Medical insurance,1,7,1,8125.0,8125.0,8125.0
1619,Tavistock Development Company,Disability insurance,1,7,1,,,
1620,Liberty Point Behavioral Healthcare,Dental insurance,1,7,1,,,
1621,Tavistock Development Company,Medical insurance,1,7,1,,,
1622,Sparkbox,Disability insurance,1,7,1,8125.0,8125.0,8125.0
1623,Reebelo,Paid paternity leave,1,7,1,10416.0,10416.0,10416.0
1624,Reebelo,Dental insurance,1,7,1,10416.0,10416.0,10416.0
1625,Reebelo,Vision insurance,1,7,1,10416.0,10416.0,10416.0
1626,Reebelo,Medical insurance,1,7,1,10416.0,10416.0,10416.0
1627,Reebelo,Disability insurance,1,7,1,10416.0,10416.0,10416.0
1628,Reebelo,Paid maternity leave,1,7,1,10416.0,10416.0,10416.0
1629,Reebelo,401(k),1,7,1,10416.0,10416.0,10416.0
1630,Jobot,Student loan assistance,1,7,47,5208.0,8333.0,16666.0
1631,Jobot,Disability insurance,1,7,47,5208.0,8333.0,16666.0
1632,Jobot,Medical insurance,1,7,47,5208.0,8333.0,16666.0
1633,Jobot,Dental insurance,1,7,47,5208.0,8333.0,16666.0
1634,Jobot,Vision insurance,1,7,47,5208.0,8333.0,16666.0
1635,Jobot,Tuition assistance,1,7,47,5208.0,8333.0,16666.0
1636,Jobot,401(k),1,7,47,5208.0,8333.0,16666.0
1637,Medefy Health,Vision insurance,1,7,2,6250.0,6250.0,6250.0
1638,Medefy Health,Paid paternity leave,1,7,2,6250.0,6250.0,6250.0
1639,Medefy Health,Paid maternity leave,1,7,2,6250.0,6250.0,6250.0
1640,Medefy Health,Medical insurance,1,7,2,6250.0,6250.0,6250.0
1641,Medefy Health,Disability insurance,1,7,2,6250.0,6250.0,6250.0
1642,Medefy Health,Dental insurance,1,7,2,6250.0,6250.0,6250.0
1643,Medefy Health,401(k),1,7,2,6250.0,6250.0,6250.0
1644,Abpro,Vision insurance,1,7,1,,,
1645,Abpro,Medical insurance,1,7,1,,,
1646,Abpro,Disability insurance,1,7,1,,,
1647,Abpro,Dental insurance,1,7,1,,,
1648,Abpro,401(k),1,7,1,,,
1649,Abpro,Paid maternity leave,1,7,1,,,
1650,Abpro,Paid paternity leave,1,7,1,,,
1651,Safe Harbor Marinas,Paid maternity leave,1,7,1,,,
1652,Nacha,Dental insurance,1,7,1,,,
1653,Safe Harbor Marinas,Tuition assistance,1,7,1,,,
1654,Nacha,Paid paternity leave,1,7,1,,,
1655,Safe Harbor Marinas,Paid paternity leave,1,7,1,,,
1656,Nacha,Tuition assistance,1,7,1,,,
1657,Nacha,Medical insurance,1,7,1,,,
1658,Safe Harbor Marinas,Dental insurance,1,7,1,,,
1659,Nacha,Disability insurance,1,7,1,,,
1660,Nacha,401(k),1,7,1,,,
1661,Nacha,Vision insurance,1,7,1,,,
1662,Safe Harbor Marinas,Medical insurance,1,7,1,,,
1663,Safe Harbor Marinas,Vision insurance,1,7,1,,,
1664,Safe Harbor Marinas,401(k),1,7,1,,,
1665,KHAITE,Dental insurance,1,7,1,6250.0,6250.0,6250.0
1666,KHAITE,Disability insurance,1,7,1,6250.0,6250.0,6250.0
1667,KHAITE,Vision insurance,1,7,1,6250.0,6250.0,6250.0
1668,KHAITE,Medical insurance,1,7,1,6250.0,6250.0,6250.0
1669,KHAITE,401(k),1,7,1,6250.0,6250.0,6250.0
1670,KHAITE,Commuter benefits,1,7,1,6250.0,6250.0,6250.0
1671,KHAITE,Paid maternity leave,1,7,1,6250.0,6250.0,6250.0
1672,Petvisor,Disability insurance,1,7,1,4791.0,4791.0,4791.0
1673,Petvisor,Paid maternity leave,1,7,1,4791.0,4791.0,4791.0
1674,Petvisor,Paid paternity leave,1,7,1,4791.0,4791.0,4791.0
1675,ManTech,Tuition assistance,1,7,5,7916.0,7916.0,7916.0
1676,ManTech,Dental insurance,1,7,5,7916.0,7916.0,7916.0
1677,ManTech,Medical insurance,1,7,5,7916.0,7916.0,7916.0
1678,Petvisor,Dental insurance,1,7,1,4791.0,4791.0,4791.0
1679,ManTech,Vision insurance,1,7,5,7916.0,7916.0,7916.0
1680,ManTech,401(k),1,7,5,7916.0,7916.0,7916.0
1681,Petvisor,401(k),1,7,1,4791.0,4791.0,4791.0
1682,Petvisor,Medical insurance,1,7,1,4791.0,4791.0,4791.0
1683,ManTech,Paid paternity leave,1,7,5,7916.0,7916.0,7916.0
1684,Petvisor,Vision insurance,1,7,1,4791.0,4791.0,4791.0
1685,ManTech,Paid maternity leave,1,7,5,7916.0,7916.0,7916.0
1686,Spectrum Center Schools and Programs,Vision insurance,1,7,1,8333.0,8333.0,8333.0
1687,Spectrum Center Schools and Programs,401(k),1,7,1,8333.0,8333.0,8333.0
1688,Spectrum Center Schools and Programs,Dental insurance,1,7,1,8333.0,8333.0,8333.0
1689,Telit Cinterion,Vision insurance,1,7,1,,,
1690,Telit Cinterion,Medical insurance,1,7,1,,,
1691,Telit Cinterion,Paid maternity leave,1,7,1,,,
1692,Spectrum Center Schools and Programs,Disability insurance,1,7,1,8333.0,8333.0,8333.0
1693,Telit Cinterion,401(k),1,7,1,,,
1694,Telit Cinterion,Dental insurance,1,7,1,,,
1695,Spectrum Center Schools and Programs,Medical insurance,1,7,1,8333.0,8333.0,8333.0
1696,Spectrum Center Schools and Programs,Paid maternity leave,1,7,1,8333.0,8333.0,8333.0
1697,Telit Cinterion,Paid paternity leave,1,7,1,,,
1698,Spectrum Center Schools and Programs,Paid paternity leave,1,7,1,8333.0,8333.0,8333.0
1699,Telit Cinterion,Disability insurance,1,7,1,,,
1700,Micromeritics Instrument Corporation,Vision insurance,1,7,1,4320.0,4320.0,4320.0
1701,Micromeritics Instrument Corporation,Medical insurance,1,7,1,4320.0,4320.0,4320.0
1702,Micromeritics Instrument Corporation,Dental insurance,1,7,1,4320.0,4320.0,4320.0
1703,Micromeritics Instrument Corporation,401(k),1,7,1,4320.0,4320.0,4320.0
1704,Micromeritics Instrument Corporation,Paid paternity leave,1,7,1,4320.0,4320.0,4320.0
1705,Micromeritics Instrument Corporation,Disability insurance,1,7,1,4320.0,4320.0,4320.0
1706,Micromeritics Instrument Corporation,Paid maternity leave,1,7,1,4320.0,4320.0,4320.0
1707,AmeriCorps,Vision insurance,1,7,1,8270.0,8270.0,8270.0
1708,AmeriCorps,Dental insurance,1,7,1,8270.0,8270.0,8270.0
1709,AmeriCorps,401(k),1,7,1,8270.0,8270.0,8270.0
1710,AmeriCorps,Medical insurance,1,7,1,8270.0,8270.0,8270.0
1711,AmeriCorps,Paid maternity leave,1,7,1,8270.0,8270.0,8270.0
1712,AmeriCorps,Commuter benefits,1,7,1,8270.0,8270.0,8270.0
1713,AmeriCorps,Paid paternity leave,1,7,1,8270.0,8270.0,8270.0
1714,Elite Source Partners LLC,Paid paternity leave,1,7,1,3680.0,3680.0,3680.0
1715,Elite Source Partners LLC,Disability insurance,1,7,1,3680.0,3680.0,3680.0
1716,Elite Source Partners LLC,Vision insurance,1,7,1,3680.0,3680.0,3680.0
1717,Elite Source Partners LLC,Medical insurance,1,7,1,3680.0,3680.0,3680.0
1718,Elite Source Partners LLC,Dental insurance,1,7,1,3680.0,3680.0,3680.0
1719,Elite Source Partners LLC,Paid maternity leave,1,7,1,3680.0,3680.0,3680.0
1720,Elite Source Partners LLC,401(k),1,7,1,3680.0,3680.0,3680.0
1721,Cast & Crew,Dental insurance,1,7,1,12916.0,12916.0,12916.0
1722,Cast & Crew,Tuition assistance,1,7,1,12916.0,12916.0,12916.0
1723,Cast & Crew,Disability insurance,1,7,1,12916.0,12916.0,12916.0
1724,Cast & Crew,401(k),1,7,1,12916.0,12916.0,12916.0
1725,Cast & Crew,Vision insurance,1,7,1,12916.0,12916.0,12916.0
1726,Cast & Crew,Medical insurance,1,7,1,12916.0,12916.0,12916.0
1727,Cast & Crew,Commuter benefits,1,7,1,12916.0,12916.0,12916.0
1728,Altamont Capital Partners,Vision insurance,1,7,1,,,
1729,Hays,Paid maternity leave,1,7,13,4800.0,8320.0,12640.0
1730,Hays,Vision insurance,1,7,13,4800.0,8320.0,12640.0
1731,Altamont Capital Partners,Medical insurance,1,7,1,,,
1732,Hays,Dental insurance,1,7,13,4800.0,8320.0,12640.0
1733,Altamont Capital Partners,Commuter benefits,1,7,1,,,
1734,Hays,401(k),1,7,13,4800.0,8320.0,12640.0
1735,Altamont Capital Partners,Dental insurance,1,7,1,,,
1736,Hays,Paid paternity leave,1,7,13,4800.0,8320.0,12640.0
1737,Hays,Disability insurance,1,7,13,4800.0,8320.0,12640.0
1738,Altamont Capital Partners,Paid maternity leave,1,7,1,,,
1739,Hays,Medical insurance,1,7,13,4800.0,8320.0,12640.0
1740,Altamont Capital Partners,401(k),1,7,1,,,
1741,Altamont Capital Partners,Paid paternity leave,1,7,1,,,
1742,BillionToOne,Paid paternity leave,1,7,1,18541.0,18541.0,18541.0
1743,BillionToOne,Medical insurance,1,7,1,18541.0,18541.0,18541.0
1744,BillionToOne,401(k),1,7,1,18541.0,18541.0,18541.0
1745,BillionToOne,Disability insurance,1,7,1,18541.0,18541.0,18541.0
1746,BillionToOne,Vision insurance,1,7,1,18541.0,18541.0,18541.0
1747,BillionToOne,Paid maternity leave,1,7,1,18541.0,18541.0,18541.0
1748,BillionToOne,Dental insurance,1,7,1,18541.0,18541.0,18541.0
1749,Ombudsman Educational Services,Paid maternity leave,1,7,2,,,
1750,Ombudsman Educational Services,Vision insurance,1,7,2,,,
1751,Ombudsman Educational Services,Medical insurance,1,7,2,,,
1752,Ombudsman Educational Services,Paid paternity leave,1,7,2,,,
1753,Ombudsman Educational Services,401(k),1,7,2,,,
1754,Ombudsman Educational Services,Disability insurance,1,7,2,,,
1755,Ombudsman Educational Services,Dental insurance,1,7,2,,,
1756,INNOCEAN USA,Paid paternity leave,1,7,2,4480.0,4480.0,25000.0
1757,INNOCEAN USA,Paid maternity leave,1,7,2,4480.0,4480.0,25000.0
1758,INNOCEAN USA,Dental insurance,1,7,2,4480.0,4480.0,25000.0
1759,INNOCEAN USA,401(k),1,7,2,4480.0,4480.0,25000.0
1760,INNOCEAN USA,Disability insurance,1,7,2,4480.0,4480.0,25000.0
1761,INNOCEAN USA,Vision insurance,1,7,2,4480.0,4480.0,25000.0
1762,INNOCEAN USA,Medical insurance,1,7,2,4480.0,4480.0,25000.0
1763,"Arthritis and Rheumatism Associates, PC",Vision insurance,1,7,1,7500.0,7500.0,7500.0
1764,CARECEN NY- Central American Refugee Center,Medical insurance,1,7,1,7083.0,7083.0,7083.0
1765,"Arthritis and Rheumatism Associates, PC",Tuition assistance,1,7,1,7500.0,7500.0,7500.0
1766,"Arthritis and Rheumatism Associates, PC",Medical insurance,1,7,1,7500.0,7500.0,7500.0
1767,"Arthritis and Rheumatism Associates, PC",Dental insurance,1,7,1,7500.0,7500.0,7500.0
1768,CARECEN NY- Central American Refugee Center,Disability insurance,1,7,1,7083.0,7083.0,7083.0
1769,CARECEN NY- Central American Refugee Center,Dental insurance,1,7,1,7083.0,7083.0,7083.0
1770,"Arthritis and Rheumatism Associates, PC",Paid maternity leave,1,7,1,7500.0,7500.0,7500.0
1771,CARECEN NY- Central American Refugee Center,Paid paternity leave,1,7,1,7083.0,7083.0,7083.0
1772,CARECEN NY- Central American Refugee Center,Vision insurance,1,7,1,7083.0,7083.0,7083.0
1773,CARECEN NY- Central American Refugee Center,Commuter benefits,1,7,1,7083.0,7083.0,7083.0
1774,"Arthritis and Rheumatism Associates, PC",Paid paternity leave,1,7,1,7500.0,7500.0,7500.0
1775,"Arthritis and Rheumatism Associates, PC",401(k),1,7,1,7500.0,7500.0,7500.0
1776,CARECEN NY- Central American Refugee Center,Paid maternity leave,1,7,1,7083.0,7083.0,7083.0
1777,Klaviyo,Dental insurance,1,7,2,,,
1778,Klaviyo,Paid maternity leave,1,7,2,,,
1779,Klaviyo,Vision insurance,1,7,2,,,
1780,Klaviyo,Medical insurance,1,7,2,,,
1781,Klaviyo,Paid paternity leave,1,7,2,,,
1782,Klaviyo,401(k),1,7,2,,,
1783,Klaviyo,Commuter benefits,1,7,2,,,
1784,Sprott,Medical insurance,1,7,1,3360.0,3360.0,3360.0
1785,Sprott,Paid maternity leave,1,7,1,3360.0,3360.0,3360.0
1786,Sprott,Disability insurance,1,7,1,3360.0,3360.0,3360.0
1787,Sprott,401(k),1,7,1,3360.0,3360.0,3360.0
1788,Sprott,Dental insurance,1,7,1,3360.0,3360.0,3360.0
1789,Sprott,Vision insurance,1,7,1,3360.0,3360.0,3360.0
1790,Sprott,Paid paternity leave,1,7,1,3360.0,3360.0,3360.0
1791,Institute for Health Metrics and Evaluation,Pension plan,1,7,1,7381.0,7381.0,7381.0
1792,Institute for Health Metrics and Evaluation,Dental insurance,1,7,1,7381.0,7381.0,7381.0
1793,Institute for Health Metrics and Evaluation,Disability insurance,1,7,1,7381.0,7381.0,7381.0
1794,Institute for Health Metrics and Evaluation,401(k),1,7,1,7381.0,7381.0,7381.0
1795,Institute for Health Metrics and Evaluation,Medical insurance,1,7,1,7381.0,7381.0,7381.0
1796,Institute for Health Metrics and Evaluation,Vision insurance,1,7,1,7381.0,7381.0,7381.0
1797,Institute for Health Metrics and Evaluation,Commuter benefits,1,7,1,7381.0,7381.0,7381.0
1798,Splashtop Inc.,Disability insurance,1,7,1,10208.0,10208.0,10208.0
1799,Splashtop Inc.,Vision insurance,1,7,1,10208.0,10208.0,10208.0
1800,Splashtop Inc.,Tuition assistance,1,7,1,10208.0,10208.0,10208.0
1801,Splashtop Inc.,Paid paternity leave,1,7,1,10208.0,10208.0,10208.0
1802,Splashtop Inc.,401(k),1,7,1,10208.0,10208.0,10208.0
1803,Splashtop Inc.,Dental insurance,1,7,1,10208.0,10208.0,10208.0
1804,Splashtop Inc.,Medical insurance,1,7,1,10208.0,10208.0,10208.0
1805,Phaidon International,Paid maternity leave,1,7,1,5000.0,5000.0,5000.0
1806,Phaidon International,Medical insurance,1,7,1,5000.0,5000.0,5000.0
1807,Phaidon International,401(k),1,7,1,5000.0,5000.0,5000.0
1808,Phaidon International,Commuter benefits,1,7,1,5000.0,5000.0,5000.0
1809,Phaidon International,Paid paternity leave,1,7,1,5000.0,5000.0,5000.0
1810,Phaidon International,Dental insurance,1,7,1,5000.0,5000.0,5000.0
1811,Phaidon International,Vision insurance,1,7,1,5000.0,5000.0,5000.0
1812,Tremco Commercial Sealants & Waterproofing,Tuition assistance,1,7,8,4791.0,4791.0,9487.0
1813,Tremco Commercial Sealants & Waterproofing,Vision insurance,1,7,8,4791.0,4791.0,9487.0
1814,Tremco Commercial Sealants & Waterproofing,Dental insurance,1,7,8,4791.0,4791.0,9487.0
1815,Tremco Commercial Sealants & Waterproofing,Pension plan,1,7,8,4791.0,4791.0,9487.0
1816,Tremco Commercial Sealants & Waterproofing,Medical insurance,1,7,8,4791.0,4791.0,9487.0
1817,Tremco Commercial Sealants & Waterproofing,401(k),1,7,8,4791.0,4791.0,9487.0
1818,Tremco Commercial Sealants & Waterproofing,Disability insurance,1,7,8,4791.0,4791.0,9487.0
1819,Whole Foods Market,Commuter benefits,1,7,22,2880.0,3200.0,8750.0
1820,Whole Foods Market,Medical insurance,1,7,22,2880.0,3200.0,8750.0
1821,Whole Foods Market,401(k),1,7,22,2880.0,3200.0,8750.0
1822,Whole Foods Market,Paid paternity leave,1,7,22,2880.0,3200.0,8750.0
1823,Whole Foods Market,Vision insurance,1,7,22,2880.0,3200.0,8750.0
1824,Whole Foods Market,Dental insurance,1,7,22,2880.0,3200.0,8750.0
1825,Whole Foods Market,Paid maternity leave,1,7,22,2880.0,3200.0,8750.0
1826,Blackstone Talent Group,Pension plan,1,7,1,12291.0,12291.0,12291.0
1827,Blackstone Talent Group,Dental insurance,1,7,1,12291.0,12291.0,12291.0
1828,Blackstone Talent Group,Vision insurance,1,7,1,12291.0,12291.0,12291.0
1829,Blackstone Talent Group,Paid maternity leave,1,7,1,12291.0,12291.0,12291.0
1830,Blackstone Talent Group,401(k),1,7,1,12291.0,12291.0,12291.0
1831,Blackstone Talent Group,Medical insurance,1,7,1,12291.0,12291.0,12291.0
1832,Blackstone Talent Group,Paid paternity leave,1,7,1,12291.0,12291.0,12291.0
1833,IQPC Exchange,Dental insurance,1,7,1,5000.0,5000.0,5000.0
1834,IQPC Exchange,Paid maternity leave,1,7,1,5000.0,5000.0,5000.0
1835,IQPC Exchange,Paid paternity leave,1,7,1,5000.0,5000.0,5000.0
1836,IQPC Exchange,Medical insurance,1,7,1,5000.0,5000.0,5000.0
1837,IQPC Exchange,Vision insurance,1,7,1,5000.0,5000.0,5000.0
1838,IQPC Exchange,Commuter benefits,1,7,1,5000.0,5000.0,5000.0
1839,IQPC Exchange,401(k),1,7,1,5000.0,5000.0,5000.0
1840,Glanbia Performance Nutrition (GPN),Paid maternity leave,1,7,1,,,
1841,Glanbia Performance Nutrition (GPN),Tuition assistance,1,7,1,,,
1842,Glanbia Performance Nutrition (GPN),Vision insurance,1,7,1,,,
1843,Glanbia Performance Nutrition (GPN),Dental insurance,1,7,1,,,
1844,Glanbia Performance Nutrition (GPN),Paid paternity leave,1,7,1,,,
1845,Glanbia Performance Nutrition (GPN),Medical insurance,1,7,1,,,
1846,Glanbia Performance Nutrition (GPN),401(k),1,7,1,,,
1847,Third Way Center,Vision insurance,1,7,1,3520.0,3520.0,3520.0
1848,WhistlePig Whiskey,Paid maternity leave,1,7,1,6666.0,6666.0,6666.0
1849,Third Way Center,401(k),1,7,1,3520.0,3520.0,3520.0
1850,Third Way Center,Disability insurance,1,7,1,3520.0,3520.0,3520.0
1851,Third Way Center,Paid paternity leave,1,7,1,3520.0,3520.0,3520.0
