,title,state,count,salary,applies,views,ratio_count_appl,ratio_views_appl,sum_count,avg_salary,avg_applies,avg_views,avg_ratio_count_appl,avg_ratio_views_appl
504,Digital Marketing Specialist,,1,5600.0,117.0,258.0,0.008547008547008548,2.2051282051282053,2,6550.0,99.5,206.0,0.01037106524911403,2.041588492808005
505,Digital Marketing Specialist,NY,1,7500.0,82.0,154.0,0.012195121951219513,1.8780487804878048,2,6550.0,99.5,206.0,0.01037106524911403,2.041588492808005
506,Digital Production Designer,NY,1,4583.0,51.0,205.0,0.0196078431372549,4.019607843137255,1,4583.0,51.0,205.0,0.0196078431372549,4.019607843137255
507,Graphic Designer,CA,2,5625.0,89.0,292.0,0.02247191011235955,3.2808988764044944,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
508,Graphic Designer,AZ,1,6666.0,26.0,58.0,0.038461538461538464,2.230769230769231,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
509,Graphic Designer,,2,4160.0,188.5,565.0,0.010610079575596816,2.9973474801061006,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
510,Graphic Designer,IL,1,3520.0,38.0,118.0,0.02631578947368421,3.1052631578947367,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
511,Graphic Designer,AR,1,4000.0,13.0,80.0,0.07692307692307693,6.153846153846154,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
512,Graphic Designer,GA,1,4800.0,27.0,116.0,0.037037037037037035,4.296296296296297,8,4795.166666666667,63.583333333333336,204.83333333333334,0.0353032385972155,3.677403532552835
513,Account Management Intern,NY,1,3520.0,61.0,204.0,0.01639344262295082,3.3442622950819674,1,3520.0,61.0,204.0,0.01639344262295082,3.3442622950819674
514,"Senior Manager, Business Intelligence, Amazon Exports",WA,1,16745.0,43.0,203.0,0.023255813953488372,4.72093023255814,1,16745.0,43.0,203.0,0.023255813953488372,4.72093023255814
515,Medical Credentialing Specialist ,FL,1,4750.0,56.0,203.0,0.017857142857142856,3.625,1,4750.0,56.0,203.0,0.017857142857142856,3.625
516,Cloud Engineering Manager,CA,1,11458.0,53.0,202.0,0.018867924528301886,3.811320754716981,1,11458.0,53.0,202.0,0.018867924528301886,3.811320754716981
517,National Account Manager,IL,1,7500.0,78.0,202.0,0.01282051282051282,2.58974358974359,1,7500.0,78.0,202.0,0.01282051282051282,2.58974358974359
518,"Senior Manager, Global Brand Marketing",CA,1,18166.0,35.0,201.0,0.02857142857142857,5.742857142857143,1,18166.0,35.0,201.0,0.02857142857142857,5.742857142857143
519,Assistant to CEO,CA,1,3680.0,70.0,201.0,0.014285714285714285,2.8714285714285714,1,3680.0,70.0,201.0,0.014285714285714285,2.8714285714285714
520,"Global Alliance Director, Salesforce",CA,1,17487.0,41.0,216.0,0.024390243902439025,5.2682926829268295,6,17487.0,31.833333333333332,200.5,0.04813048259166544,6.762073615493031
521,"Global Alliance Director, Salesforce",MA,1,17487.0,17.0,112.0,0.058823529411764705,6.588235294117647,6,17487.0,31.833333333333332,200.5,0.04813048259166544,6.762073615493031
522,"Global Alliance Director, Salesforce",NY,1,17487.0,26.0,172.0,0.038461538461538464,6.615384615384615,6,17487.0,31.833333333333332,200.5,0.04813048259166544,6.762073615493031
523,"Global Alliance Director, Salesforce",,1,17487.0,81.0,498.0,0.012345679012345678,6.148148148148148,6,17487.0,31.833333333333332,200.5,0.04813048259166544,6.762073615493031
524,"Global Alliance Director, Salesforce",GA,1,17487.0,14.0,95.0,0.07142857142857142,6.785714285714286,6,17487.0,31.833333333333332,200.5,0.04813048259166544,6.762073615493031
525,"Global Alliance Director, Salesforce",IL,1,17487.0,12.0,110.0,0.08333333333333333,9.166666666666666,6,17487.0,31.833333333333332,200.5,0.04813048259166544,6.762073615493031
526,Clinical Specimen Processing Laboratory Assistant,CA,1,4000.0,26.0,200.0,0.038461538461538464,7.6923076923076925,1,4000.0,26.0,200.0,0.038461538461538464,7.6923076923076925
527,"Product Launch Manager, Charging",CA,1,14333.0,30.0,200.0,0.03333333333333333,6.666666666666667,1,14333.0,30.0,200.0,0.03333333333333333,6.666666666666667
528,"Director of Business Development, Insurance Telematics",CA,1,13125.0,20.0,199.0,0.05,9.95,1,13125.0,20.0,199.0,0.05,9.95
529,Full-Stack Web Developer,TX,1,7500.0,74.0,199.0,0.013513513513513514,2.689189189189189,1,7500.0,74.0,199.0,0.013513513513513514,2.689189189189189
530,"Research Associate / Senior Research Associate, Synthetic Biology",,1,7500.0,74.0,199.0,0.013513513513513514,2.689189189189189,1,7500.0,74.0,199.0,0.013513513513513514,2.689189189189189
531,Database Developer,MD,1,10625.0,77.0,199.0,0.012987012987012988,2.5844155844155843,1,10625.0,77.0,199.0,0.012987012987012988,2.5844155844155843
532,C#.Net-SQL Dev,NJ,1,9583.0,114.0,199.0,0.008771929824561403,1.7456140350877194,1,9583.0,114.0,199.0,0.008771929824561403,1.7456140350877194
533,"Strategic Advisor, Strategy and Operations, Google Play Games",CA,1,11708.0,25.0,198.0,0.04,7.92,1,11708.0,25.0,198.0,0.04,7.92
534,Analytical Epidemiologist,GA,1,12720.0,13.0,197.0,0.07692307692307693,15.153846153846153,1,12720.0,13.0,197.0,0.07692307692307693,15.153846153846153
535,PR & Corporate Communications Manager/Director,,1,10720.0,15.0,197.0,0.06666666666666667,13.133333333333333,1,10720.0,15.0,197.0,0.06666666666666667,13.133333333333333
536,"Gemologist, Colored Stones",NY,1,5833.0,28.0,197.0,0.03571428571428571,7.035714285714286,1,5833.0,28.0,197.0,0.03571428571428571,7.035714285714286
537,"Manager, Product Marketing. - IDS2005",GA,1,12291.0,38.0,197.0,0.02631578947368421,5.184210526315789,1,12291.0,38.0,197.0,0.02631578947368421,5.184210526315789
538,Finance Program Manager,WA,1,9920.0,41.0,197.0,0.024390243902439025,4.804878048780488,1,9920.0,41.0,197.0,0.024390243902439025,4.804878048780488
539,Research And Administrative Assistant (Hedge Fund),NY,1,11250.0,65.0,196.0,0.015384615384615385,3.0153846153846153,1,11250.0,65.0,196.0,0.015384615384615385,3.0153846153846153
540,Data Analytics Manager,NY,1,12500.0,67.0,196.0,0.014925373134328358,2.925373134328358,1,12500.0,67.0,196.0,0.014925373134328358,2.925373134328358
541,SQL Analyst,ME,1,8960.0,68.0,196.0,0.014705882352941176,2.8823529411764706,1,8960.0,68.0,196.0,0.014705882352941176,2.8823529411764706
542,Director of Implementation & Technical Support ,,1,16666.0,71.0,196.0,0.014084507042253521,2.76056338028169,1,16666.0,71.0,196.0,0.014084507042253521,2.76056338028169
543,"RPA Developer, Business Operations & Data Analytics",NY,1,9583.0,77.0,196.0,0.012987012987012988,2.5454545454545454,1,9583.0,77.0,196.0,0.012987012987012988,2.5454545454545454
544,Communications Specialist & Community Liaison,MD,1,5208.0,50.0,195.0,0.02,3.9,1,5208.0,50.0,195.0,0.02,3.9
545,Senior Direct Support Professional,MD,1,3200.0,17.0,194.0,0.058823529411764705,11.411764705882353,1,3200.0,17.0,194.0,0.058823529411764705,11.411764705882353
546,Sustainability Strategy Modeling Associate,CO,1,6041.0,6.0,193.0,0.16666666666666666,32.166666666666664,1,6041.0,6.0,193.0,0.16666666666666666,32.166666666666664
547,Assistant District Attorney,NY,1,8158.0,7.0,193.0,0.14285714285714285,27.571428571428573,1,8158.0,7.0,193.0,0.14285714285714285,27.571428571428573
548,Quality Assurance Engineer,CA,1,10416.0,22.0,262.0,0.045454545454545456,11.909090909090908,2,11688.0,28.0,193.0,0.0374331550802139,7.77807486631016
549,Quality Assurance Engineer,GA,1,12960.0,34.0,124.0,0.029411764705882353,3.6470588235294117,2,11688.0,28.0,193.0,0.0374331550802139,7.77807486631016
550,Business System Analyst,NY,1,9208.0,102.0,193.0,0.00980392156862745,1.892156862745098,1,9208.0,102.0,193.0,0.00980392156862745,1.892156862745098
551,"Project Manager, Center for Vaccine Innovation and Access (JR299)",WA,1,8306.0,31.0,192.0,0.03225806451612903,6.193548387096774,1,8306.0,31.0,192.0,0.03225806451612903,6.193548387096774
552,Production Manager,NY,1,8541.0,52.0,192.0,0.019230769230769232,3.6923076923076925,1,8541.0,52.0,192.0,0.019230769230769232,3.6923076923076925
553,Retail Design Project Manager,CA,1,8750.0,63.0,192.0,0.015873015873015872,3.0476190476190474,1,8750.0,63.0,192.0,0.015873015873015872,3.0476190476190474
554,DHT - Front-End Software Engineer,CA,1,13333.0,100.0,192.0,0.01,1.92,1,13333.0,100.0,192.0,0.01,1.92
555,Senior Cloud Engineer,MA,1,13333.0,99.0,191.0,0.010101010101010102,1.9292929292929293,1,13333.0,99.0,191.0,0.010101010101010102,1.9292929292929293
556,Interior Designer / Project Manager,TN,1,4375.0,30.0,190.0,0.03333333333333333,6.333333333333333,1,4375.0,30.0,190.0,0.03333333333333333,6.333333333333333
557,Nonprofit AP Specialist,NY,1,5440.0,65.0,190.0,0.015384615384615385,2.923076923076923,1,5440.0,65.0,190.0,0.015384615384615385,2.923076923076923
558,LTSS Enrollment Nurse,NY,1,7208.0,22.0,189.0,0.045454545454545456,8.590909090909092,1,7208.0,22.0,189.0,0.045454545454545456,8.590909090909092
559,Senior Executive Assistant,CA,1,9900.0,35.0,189.0,0.02857142857142857,5.4,1,9900.0,35.0,189.0,0.02857142857142857,5.4
560,"Director/Senior Director, CMC",CA,1,19291.0,12.0,188.0,0.08333333333333333,15.666666666666666,1,19291.0,12.0,188.0,0.08333333333333333,15.666666666666666
561,Oracle Database Developer,FL,1,11200.0,53.0,188.0,0.018867924528301886,3.547169811320755,1,11200.0,53.0,188.0,0.018867924528301886,3.547169811320755
562,Network Solutions Architect,KS,1,13750.0,67.0,188.0,0.014925373134328358,2.8059701492537314,1,13750.0,67.0,188.0,0.014925373134328358,2.8059701492537314
563,IT Project Coordinator - JIRA,NY,1,8125.0,75.0,188.0,0.013333333333333334,2.506666666666667,1,8125.0,75.0,188.0,0.013333333333333334,2.506666666666667
564,Growth Marketing Manager,NY,1,7083.0,77.0,188.0,0.012987012987012988,2.4415584415584415,1,7083.0,77.0,188.0,0.012987012987012988,2.4415584415584415
565,Product Manager / Remote - Must Reside In California,CA,1,7978.0,19.0,187.0,0.05263157894736842,9.842105263157896,1,7978.0,19.0,187.0,0.05263157894736842,9.842105263157896
566,"Sr. Engineering Manager, Vehicle",CA,1,15719.0,41.0,187.0,0.024390243902439025,4.560975609756097,1,15719.0,41.0,187.0,0.024390243902439025,4.560975609756097
567,Compliance Associate,NY,1,5416.0,46.0,187.0,0.021739130434782608,4.065217391304348,1,5416.0,46.0,187.0,0.021739130434782608,4.065217391304348
568,Visual Effects Artist,,1,5920.0,51.0,186.0,0.0196078431372549,3.6470588235294117,1,5920.0,51.0,186.0,0.0196078431372549,3.6470588235294117
569,Russian Linguist with TS/SCI ,VA,1,8750.0,16.0,185.0,0.0625,11.5625,1,8750.0,16.0,185.0,0.0625,11.5625
570,Senior Animator [72220],TX,1,8750.0,31.0,185.0,0.03225806451612903,5.967741935483871,1,8750.0,31.0,185.0,0.03225806451612903,5.967741935483871
571,Sustainability Associate Planner,MA,1,6715.0,13.0,184.0,0.07692307692307693,14.153846153846153,1,6715.0,13.0,184.0,0.07692307692307693,14.153846153846153
572,Change Management Advisor,TX,1,5600.0,48.0,184.0,0.020833333333333332,3.8333333333333335,1,5600.0,48.0,184.0,0.020833333333333332,3.8333333333333335
573,SSIS Developer (Remote-Hybrid),NY,1,9120.0,55.0,184.0,0.01818181818181818,3.3454545454545452,1,9120.0,55.0,184.0,0.01818181818181818,3.3454545454545452
574,Product Owner,IL,1,14720.0,68.0,184.0,0.014705882352941176,2.7058823529411766,1,14720.0,68.0,184.0,0.014705882352941176,2.7058823529411766
575,Postgres Database Developer,GA,1,12000.0,72.0,184.0,0.013888888888888888,2.5555555555555554,1,12000.0,72.0,184.0,0.013888888888888888,2.5555555555555554
576,National Account Director - Mid Atlantic,WA,1,9281.0,18.0,183.0,0.05555555555555555,10.166666666666666,1,9281.0,18.0,183.0,0.05555555555555555,10.166666666666666
577,Travel Agency Specialist,,1,3520.0,40.0,183.0,0.025,4.575,1,3520.0,40.0,183.0,0.025,4.575
578,Marketing Strategist,FL,1,5920.0,43.0,183.0,0.023255813953488372,4.255813953488372,1,5920.0,43.0,183.0,0.023255813953488372,4.255813953488372
579,Principal Clinical Research Associate,PA,1,12916.0,69.0,183.0,0.014492753623188406,2.652173913043478,1,12916.0,69.0,183.0,0.014492753623188406,2.652173913043478
580,Community Engagement Program Manager ,VA,1,6080.0,23.0,182.0,0.043478260869565216,7.913043478260869,1,6080.0,23.0,182.0,0.043478260869565216,7.913043478260869
581,"Senior UX Researcher, Pixel",CA,1,14458.0,27.0,182.0,0.037037037037037035,6.7407407407407405,1,14458.0,27.0,182.0,0.037037037037037035,6.7407407407407405
582,Public Relations Intern (Winter),,1,3200.0,53.0,182.0,0.018867924528301886,3.4339622641509435,1,3200.0,53.0,182.0,0.018867924528301886,3.4339622641509435
583,IT Data Warehouse Analyst,TX,1,10416.0,75.0,182.0,0.013333333333333334,2.4266666666666667,1,10416.0,75.0,182.0,0.013333333333333334,2.4266666666666667
584,"Solutions Engineer - Synthetic Biology: Early Stage Project, X",CA,1,14833.0,11.0,181.0,0.09090909090909091,16.454545454545453,1,14833.0,11.0,181.0,0.09090909090909091,16.454545454545453
585,"Vice President, Tech Frontline Risk and Controls",NY,1,20833.0,30.0,181.0,0.03333333333333333,6.033333333333333,1,20833.0,30.0,181.0,0.03333333333333333,6.033333333333333
586,Global Supply Manager,CA,1,14000.0,40.0,181.0,0.025,4.525,1,14000.0,40.0,181.0,0.025,4.525
587,Solution Architect- Data Engineering Any Cloud must have Databricks,,1,12500.0,67.0,181.0,0.014925373134328358,2.701492537313433,1,12500.0,67.0,181.0,0.014925373134328358,2.701492537313433
588,Program Manager,MN,1,11875.0,63.0,173.0,0.015873015873015872,2.746031746031746,5,9380.25,49.25,180.375,0.05115689865689865,4.266855921855922
589,Program Manager,,2,9280.0,75.0,303.5,0.02666666666666667,4.046666666666667,5,9380.25,49.25,180.375,0.05115689865689865,4.266855921855922
590,Program Manager,CA,1,9075.0,52.0,200.0,0.019230769230769232,3.8461538461538463,5,9380.25,49.25,180.375,0.05115689865689865,4.266855921855922
591,Program Manager,MI,1,7291.0,7.0,45.0,0.14285714285714285,6.428571428571429,5,9380.25,49.25,180.375,0.05115689865689865,4.266855921855922
592,Dental Consultant,CA,1,10880.0,6.0,179.0,0.16666666666666666,29.833333333333332,1,10880.0,6.0,179.0,0.16666666666666666,29.833333333333332
593,Leave Manager,NY,1,11250.0,11.0,179.0,0.09090909090909091,16.272727272727273,1,11250.0,11.0,179.0,0.09090909090909091,16.272727272727273
594,Marketing Insights Researcher - Business,WA,1,13125.0,13.0,191.0,0.07692307692307693,14.692307692307692,2,13125.0,14.0,179.0,0.07179487179487179,12.912820512820513
595,Marketing Insights Researcher - Business,CA,1,13125.0,15.0,167.0,0.06666666666666667,11.133333333333333,2,13125.0,14.0,179.0,0.07179487179487179,12.912820512820513
596,Support Engineer,WA,1,4000.0,35.0,72.0,0.02857142857142857,2.057142857142857,3,6602.75,53.0,178.25,0.028370221327967807,3.032092555331992
597,Support Engineer,,2,9205.5,71.0,284.5,0.028169014084507043,4.007042253521127,3,6602.75,53.0,178.25,0.028370221327967807,3.032092555331992
598,Development Manager,,1,6250.0,17.0,178.0,0.058823529411764705,10.470588235294118,1,6250.0,17.0,178.0,0.058823529411764705,10.470588235294118
599,Information Technology Operations Support Manager,CA,1,11059.0,19.0,178.0,0.05263157894736842,9.368421052631579,1,11059.0,19.0,178.0,0.05263157894736842,9.368421052631579
600,ML Ops Engineer,,1,10416.0,73.0,178.0,0.0136986301369863,2.4383561643835616,1,10416.0,73.0,178.0,0.0136986301369863,2.4383561643835616
601,Senior SEC Reporting Analyst – Remote Position ,FL,1,8541.0,74.0,178.0,0.013513513513513514,2.4054054054054053,1,8541.0,74.0,178.0,0.013513513513513514,2.4054054054054053
602,"Head of Human Resources, for COWI in North America",NY,1,14166.0,38.0,177.0,0.02631578947368421,4.657894736842105,1,14166.0,38.0,177.0,0.02631578947368421,4.657894736842105
603,Executive Administrative Assistant (Staffing Firm),NY,1,6250.0,47.0,177.0,0.02127659574468085,3.765957446808511,1,6250.0,47.0,177.0,0.02127659574468085,3.765957446808511
604,Technical Project Manager,NY,1,12625.0,65.0,176.0,0.015384615384615385,2.707692307692308,1,12625.0,65.0,176.0,0.015384615384615385,2.707692307692308
605,remote Salesperson,,1,21875.0,31.0,174.0,0.03225806451612903,5.612903225806452,1,21875.0,31.0,174.0,0.03225806451612903,5.612903225806452
606,Director- People Services,TX,1,13520.0,34.0,174.0,0.029411764705882353,5.117647058823529,1,13520.0,34.0,174.0,0.029411764705882353,5.117647058823529
607,Operations Lead,CA,1,6333.0,41.0,174.0,0.024390243902439025,4.2439024390243905,1,6333.0,41.0,174.0,0.024390243902439025,4.2439024390243905
608,Master Data Analyst ,OH,1,5693.0,112.0,174.0,0.008928571428571428,1.5535714285714286,1,5693.0,112.0,174.0,0.008928571428571428,1.5535714285714286
609,"VP, Channel Marketing",NY,1,11250.0,46.0,173.0,0.021739130434782608,3.760869565217391,1,11250.0,46.0,173.0,0.021739130434782608,3.760869565217391
610,Robotics Engineer,SC,1,6458.0,49.0,173.0,0.02040816326530612,3.5306122448979593,1,6458.0,49.0,173.0,0.02040816326530612,3.5306122448979593
611,Research And Development Engineer,CA,1,6400.0,55.0,173.0,0.01818181818181818,3.1454545454545455,1,6400.0,55.0,173.0,0.01818181818181818,3.1454545454545455
612,"Customer Success Manager, Owners",CO,1,5625.0,58.0,173.0,0.017241379310344827,2.9827586206896552,1,5625.0,58.0,173.0,0.017241379310344827,2.9827586206896552
613,Employee Relations Director,MA,1,15416.0,25.0,172.0,0.04,6.88,1,15416.0,25.0,172.0,0.04,6.88
614,Parttime Accountant,,1,4000.0,49.0,172.0,0.02040816326530612,3.510204081632653,1,4000.0,49.0,172.0,0.02040816326530612,3.510204081632653
615,Litigation Paralegal,NY,1,4583.0,105.0,429.0,0.009523809523809525,4.085714285714285,4,5780.0,37.333333333333336,171.66666666666666,0.3031746031746032,10.495238095238095
616,Litigation Paralegal,CA,2,8757.0,5.0,52.0,0.4,10.4,4,5780.0,37.333333333333336,171.66666666666666,0.3031746031746032,10.495238095238095
617,Litigation Paralegal,IN,1,4000.0,2.0,34.0,0.5,17.0,4,5780.0,37.333333333333336,171.66666666666666,0.3031746031746032,10.495238095238095
618,"CRM & Governance Manager, Lifecycle",NY,1,13300.0,16.0,171.0,0.0625,10.6875,1,13300.0,16.0,171.0,0.0625,10.6875
619,Manager Attractions,CA,1,6250.0,21.0,171.0,0.047619047619047616,8.142857142857142,1,6250.0,21.0,171.0,0.047619047619047616,8.142857142857142
620,"Sr. Manager, Paw Media",CA,1,14520.0,40.0,171.0,0.025,4.275,1,14520.0,40.0,171.0,0.025,4.275
621,18-24 month contract Sr. Accountant,WI,1,7840.0,63.0,171.0,0.015873015873015872,2.7142857142857144,1,7840.0,63.0,171.0,0.015873015873015872,2.7142857142857144
622,Senior Program Manager,WA,1,12708.0,19.0,170.0,0.05263157894736842,8.947368421052632,1,12708.0,19.0,170.0,0.05263157894736842,8.947368421052632
623,W2 Salesforce CPQ Consultant,GA,1,10400.0,34.0,170.0,0.029411764705882353,5.0,1,10400.0,34.0,170.0,0.029411764705882353,5.0
624,Wealth Management Financial Analyst,CO,1,5833.0,38.0,170.0,0.02631578947368421,4.473684210526316,1,5833.0,38.0,170.0,0.02631578947368421,4.473684210526316
625,System Engineer,,1,15625.0,21.0,84.0,0.047619047619047616,4.0,2,11812.5,40.0,169.5,0.03228410008071025,4.161016949152542
626,System Engineer,MN,1,8000.0,59.0,255.0,0.01694915254237288,4.322033898305085,2,11812.5,40.0,169.5,0.03228410008071025,4.161016949152542
627,Physical Therapist (PT),,1,7200.0,4.0,169.0,0.25,42.25,1,7200.0,4.0,169.0,0.25,42.25
628,Triage Specialist (Non-Clinical Claims),NY,1,4663.0,26.0,169.0,0.038461538461538464,6.5,1,4663.0,26.0,169.0,0.038461538461538464,6.5
629,Principal Platform Engineer (AIX),TN,1,12500.0,30.0,169.0,0.03333333333333333,5.633333333333334,1,12500.0,30.0,169.0,0.03333333333333333,5.633333333333334
630,CC II - Knowledge Center (Remote),,1,3040.0,33.0,169.0,0.030303030303030304,5.121212121212121,1,3040.0,33.0,169.0,0.030303030303030304,5.121212121212121
631,Construction Project Engineer / Assistant Project Manager,PA,1,7291.0,39.0,169.0,0.02564102564102564,4.333333333333333,1,7291.0,39.0,169.0,0.02564102564102564,4.333333333333333
632,"Sourcing Manager, Procurement",,1,10240.0,15.0,168.0,0.06666666666666667,11.2,1,10240.0,15.0,168.0,0.06666666666666667,11.2
633,"UX Program Manager, Pixel",CA,1,11708.0,17.0,168.0,0.058823529411764705,9.882352941176471,1,11708.0,17.0,168.0,0.058823529411764705,9.882352941176471
634,Part Time Mechanical Engineer,CA,1,6400.0,25.0,168.0,0.04,6.72,1,6400.0,25.0,168.0,0.04,6.72
635,State Income Tax Director,,1,15416.0,27.0,168.0,0.037037037037037035,6.222222222222222,1,15416.0,27.0,168.0,0.037037037037037035,6.222222222222222
636,General Manager - Manufacturing Operations (Nieco),CA,1,14166.0,30.0,168.0,0.03333333333333333,5.6,1,14166.0,30.0,168.0,0.03333333333333333,5.6
637,Finance and Grants Manager,CT,1,5833.0,31.0,168.0,0.03225806451612903,5.419354838709677,1,5833.0,31.0,168.0,0.03225806451612903,5.419354838709677
638,Remote Risk Adjustment Coder,,1,3200.0,36.0,168.0,0.027777777777777776,4.666666666666667,1,3200.0,36.0,168.0,0.027777777777777776,4.666666666666667
639,"Safety Physician, Global Safety Lead- 578165 ",,1,19791.0,43.0,168.0,0.023255813953488372,3.9069767441860463,1,19791.0,43.0,168.0,0.023255813953488372,3.9069767441860463
640,Clinical Research Coordinator - 209453,CA,1,4875.0,54.0,168.0,0.018518518518518517,3.111111111111111,1,4875.0,54.0,168.0,0.018518518518518517,3.111111111111111
641,"Marketing Manager, Display Adv, Display Adv",NY,1,8945.0,17.0,167.0,0.058823529411764705,9.823529411764707,1,8945.0,17.0,167.0,0.058823529411764705,9.823529411764707
642,Sales Consultant,OH,1,11520.0,25.0,167.0,0.04,6.68,1,11520.0,25.0,167.0,0.04,6.68
643,"Contracts/Compliance Admin - $28/hr-$38/hr - Alexandria, VA",VA,1,5280.0,34.0,167.0,0.029411764705882353,4.911764705882353,1,5280.0,34.0,167.0,0.029411764705882353,4.911764705882353
644,Product Marketing Manager,IL,1,13541.0,4.0,52.0,0.25,13.0,2,14770.5,53.0,166.5,0.12990196078431374,7.877450980392156
645,Product Marketing Manager,CA,1,16000.0,102.0,281.0,0.00980392156862745,2.7549019607843137,2,14770.5,53.0,166.5,0.12990196078431374,7.877450980392156
646,"Director, Health Systems Strengthening (Part-Time)",VA,1,11712.0,13.0,166.0,0.07692307692307693,12.76923076923077,1,11712.0,13.0,166.0,0.07692307692307693,12.76923076923077
647,Senior Finance Associate,NY,1,6250.0,18.0,166.0,0.05555555555555555,9.222222222222221,1,6250.0,18.0,166.0,0.05555555555555555,9.222222222222221
648,Full Charge Bookkeeper,MN,1,3333.0,18.0,166.0,0.05555555555555555,9.222222222222221,1,3333.0,18.0,166.0,0.05555555555555555,9.222222222222221
649,Senior Principal Systems Architect,,1,12761.0,24.0,166.0,0.041666666666666664,6.916666666666667,1,12761.0,24.0,166.0,0.041666666666666664,6.916666666666667
650,Tech Lead Manager (L6-L8) | Disruptive FinTech,CA,1,72916.0,48.0,166.0,0.020833333333333332,3.4583333333333335,1,72916.0,48.0,166.0,0.020833333333333332,3.4583333333333335
651,Marketing Manager - Investment Writer,NY,1,9145.0,49.0,166.0,0.02040816326530612,3.3877551020408165,1,9145.0,49.0,166.0,0.02040816326530612,3.3877551020408165
652,"Interaction Designer, Google Cloud",CO,1,12083.0,12.0,75.0,0.08333333333333333,6.25,3,12083.0,29.0,165.0,0.04581529581529581,5.812770562770563
653,"Interaction Designer, Google Cloud",NY,1,12083.0,42.0,237.0,0.023809523809523808,5.642857142857143,3,12083.0,29.0,165.0,0.04581529581529581,5.812770562770563
654,"Interaction Designer, Google Cloud",CA,1,12083.0,33.0,183.0,0.030303030303030304,5.545454545454546,3,12083.0,29.0,165.0,0.04581529581529581,5.812770562770563
655,Business Controller - Manufacturing,MA,1,12500.0,36.0,165.0,0.027777777777777776,4.583333333333333,1,12500.0,36.0,165.0,0.027777777777777776,4.583333333333333
656,OCM Data Analyst (Remote),VA,1,7208.0,47.0,165.0,0.02127659574468085,3.5106382978723403,1,7208.0,47.0,165.0,0.02127659574468085,3.5106382978723403
657,"Manager, Product Management, North America Small Business Financial Inclusion",NY,1,14833.0,35.0,164.0,0.02857142857142857,4.685714285714286,1,14833.0,35.0,164.0,0.02857142857142857,4.685714285714286
658,TechOps/SysOps Consultant,,1,11200.0,60.0,164.0,0.016666666666666666,2.7333333333333334,1,11200.0,60.0,164.0,0.016666666666666666,2.7333333333333334
659,Associate Marketing Coordinator,UT,2,3040.0,57.5,163.5,0.034782608695652174,2.8434782608695652,2,3040.0,57.5,163.5,0.034782608695652174,2.8434782608695652
660,Sr. Principal Engineer – Transactional Analytics /C++ (Remote),,1,17250.0,13.0,163.0,0.07692307692307693,12.538461538461538,1,17250.0,13.0,163.0,0.07692307692307693,12.538461538461538
661,Senior Project Manager,,1,62500.0,15.0,170.0,0.06666666666666667,11.333333333333334,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
662,Senior Project Manager,MI,1,14720.0,43.0,165.0,0.023255813953488372,3.8372093023255816,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
663,Senior Project Manager,CA,2,9840.5,67.5,319.5,0.02962962962962963,4.733333333333333,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
664,Senior Project Manager,FL,1,7916.0,6.0,87.0,0.16666666666666666,14.5,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
665,Senior Project Manager,WA,1,10625.0,17.0,138.0,0.058823529411764705,8.117647058823529,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
666,Senior Project Manager,NY,1,13920.0,31.0,140.0,0.03225806451612903,4.516129032258065,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
667,Senior Project Manager,IL,1,12083.0,10.0,116.0,0.1,11.6,8,18800.64285714286,27.071428571428573,162.21428571428572,0.06818576726347787,8.376807437153406
668,"Manager II, Community Engagement West Coast",CA,1,14387.0,9.0,162.0,0.1111111111111111,18.0,1,14387.0,9.0,162.0,0.1111111111111111,18.0
669,Transition Specialist,,1,6666.0,14.0,162.0,0.07142857142857142,11.571428571428571,1,6666.0,14.0,162.0,0.07142857142857142,11.571428571428571
670,Dealer Parts Support Analyst,,1,3875.0,35.0,161.0,0.02857142857142857,4.6,1,3875.0,35.0,161.0,0.02857142857142857,4.6
671,"VP, Credit Analyst",IL,1,15000.0,22.0,160.0,0.045454545454545456,7.2727272727272725,1,15000.0,22.0,160.0,0.045454545454545456,7.2727272727272725
672,"Associate or Sr. Associate, Business Strategy & Execution",CA,1,6425.0,27.0,160.0,0.037037037037037035,5.925925925925926,1,6425.0,27.0,160.0,0.037037037037037035,5.925925925925926
673,"Enterprise Field Sales Representative, Google Cloud",FL,1,11208.0,28.0,160.0,0.03571428571428571,5.714285714285714,1,11208.0,28.0,160.0,0.03571428571428571,5.714285714285714
