,company_name,title,salary,applies,job_count,min_salary,med_salary,max_salary
1317,24 Seven Talent,Digital Designer,7500,26.0,17,3360,5833,12640
1318,24 Seven Talent,Associate Product Developer,5916,18.0,17,3360,5833,12640
1319,24 Seven Talent,Wholesale Planner,5833,26.0,17,3360,5833,12640
1320,24 Seven Talent,Package Designer,5416,24.0,17,3360,5833,12640
1321,24 Seven Talent,Fitness Studio Manager ,5416,25.0,17,3360,5833,12640
1322,24 Seven Talent,Administrative/Bookkeeping Assistant,4800,28.0,17,3360,5833,12640
1323,24 Seven Talent,Assistant/Jr. Associate Fashion Designer,4375,10.0,17,3360,5833,12640
1324,24 Seven Talent,Technology Support Specialist,4000,2.0,17,3360,5833,12640
1325,24 Seven Talent,Virtual On Camera Sales Associate ,3840,4.0,17,3360,5833,12640
1326,24 Seven Talent,Executive Assistant ,3840,63.0,17,3360,5833,12640
1327,24 Seven Talent,Customer Service Representative,3360,17.0,17,3360,5833,12640
1328,Appen,Search Engine Analyst,2240,,17,2240,2240,2240
1329,Appen,Search Engine Analyst,2240,,17,2240,2240,2240
1330,Appen,Search Engine Analyst,2240,,17,2240,2240,2240
1331,Appen,Search Engine Analyst,2240,,17,2240,2240,2240
1332,Appen,Search Engine Analyst,2240,,17,2240,2240,2240
1333,Appen,Search Engine Analyst,2240,,17,2240,2240,2240
1334,Appen,Search Engine Analyst,2240,1.0,17,2240,2240,2240
1335,Appen,Search Engine Analyst,2240,1.0,17,2240,2240,2240
1336,Appen,Search Engine Analyst,2240,1.0,17,2240,2240,2240
1337,Appen,Search Engine Analyst,2240,1.0,17,2240,2240,2240
1338,Appen,Search Engine Analyst,2240,1.0,17,2240,2240,2240
1339,Appen,Search Engine Analyst,2240,1.0,17,2240,2240,2240
1340,Appen,Search Engine Analyst,2240,2.0,17,2240,2240,2240
1341,Appen,Search Engine Analyst,2240,2.0,17,2240,2240,2240
1342,Appen,Search Engine Analyst,2240,2.0,17,2240,2240,2240
1343,Appen,Search Engine Analyst,2240,2.0,17,2240,2240,2240
1344,Appen,Search Engine Analyst,2240,3.0,17,2240,2240,2240
1345,IBM,Technical Consultant - zOS (TS/SCI),15041,,16,8166,11083,15041
1346,IBM,Postdoctoral Researcher - Biosensors,13050,,16,8166,11083,15041
1347,IBM,Application Architect - IBM Maximo,12166,,16,8166,11083,15041
1348,IBM,Application Architect - IBM Maximo,12166,,16,8166,11083,15041
1349,IBM,Application Architect - IBM Maximo,12166,,16,8166,11083,15041
1350,IBM,Application Architect - IBM Maximo,12166,,16,8166,11083,15041
1351,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1352,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1353,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1354,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1355,IBM,Sales Reporting Professional,10666,,16,8166,11083,15041
1356,IBM,Process Innovation Professional,9833,,16,8166,11083,15041
1357,IBM,RPA/Automation Developer,9666,,16,8166,11083,15041
1358,IBM,RPA/Automation Developer,9666,,16,8166,11083,15041
1359,IBM,IBM SAP Defense & Security-Logistics/Maintenance,9291,,16,8166,11083,15041
1360,IBM,IBM Financing Consolidation Accounting Analyst,8166,,16,8166,11083,15041
1361,Mount Sinai Health System,Nursing Education Manager - Pediatrics - Kravis Children's Hospital - Full-time,12030,,16,3200,5537,12030
1362,Mount Sinai Health System,Assistant Nurse Manager - PEDS / Inpatient Onc/Hemo,9942,,16,3200,5537,12030
1363,Mount Sinai Health System,Clinical Coordinator (RN)- 377 - Dubin Breast Center- Mount Sinai Hospital- Full Time Days,9760,,16,3200,5537,12030
1364,Mount Sinai Health System,Clinical Nurse-MSH- Full Time Nights- 9 West,9760,,16,3200,5537,12030
1365,Mount Sinai Health System,Patient Encounter Associate - Dubin Breast Center - Mount Sinai Hospital - Per Diem Days,8000,,16,3200,5537,12030
1366,Mount Sinai Health System,Social Worker – Gynecologic Oncology,7333,,16,3200,5537,12030
1367,Mount Sinai Health System,Social Worker – Neurology (Health Brain Initiative),7333,2.0,16,3200,5537,12030
1368,Mount Sinai Health System,Associate Researcher II (Dr. Patty Lee) - Pulmonary,7046,1.0,16,3200,5537,12030
1369,Mount Sinai Health System,Administrative Coordinator - Bone Marrow Transplant - Mount Sinai Hospital - Full Time Days,5537,2.0,16,3200,5537,12030
1370,Mount Sinai Health System,Billing Specialist - Senior-Cardiology-ISM-FT-Day,5280,,16,3200,5537,12030
1371,Mount Sinai Health System,Certified Pharmacy Technician; MSH; Full Time Variable,5120,1.0,16,3200,5537,12030
1372,Mount Sinai Health System,Patient Care Associate - Nursing 9A M-S Rvt - Mount Sinai West - Full Time Evenings,4000,,16,3200,5537,12030
1373,Mount Sinai Health System,Security Officer Tier 1 - Mount Sinai Beth Israel - Rivington - Full-Time Split Shifts: 7:00am-3:00pm; 3:00pm-11:00pm; 11:00pm-7:00am; must be able to work weekends and holidays,3520,,16,3200,5537,12030
1374,Mount Sinai Health System,Support Associate B-MSH- Housekeeping-Part Time/Days/Evenings/Nights including. weekends & holidays,3520,,16,3200,5537,12030
1375,Mount Sinai Health System,Medical Office Assistant,3200,1.0,16,3200,5537,12030
1376,Mount Sinai Health System,FPA Support-Patient Coordinator,3200,1.0,16,3200,5537,12030
1377,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1378,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1379,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1380,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1381,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1382,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1383,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1384,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1385,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1386,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1387,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1388,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1389,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1390,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1391,J. Galt Finance Suite,Sales Manager,12500,,15,12500,12500,12500
1392,Mastercard,"Vice President, Tech Frontline Risk and Controls",20833,30.0,15,6250,12208,20833
1393,Mastercard,"Vice President, Chief of Staff to the Chief Legal Officer",19833,92.0,15,6250,12208,20833
1394,Mastercard,"Director, Finance Business Partner, US Customer Planning",15375,3.0,15,6250,12208,20833
1395,Mastercard,"Director, Data Strategy, Retail and Commerce",15375,49.0,15,6250,12208,20833
1396,Mastercard,"Manager, Product Management, North America Small Business Financial Inclusion",14833,35.0,15,6250,12208,20833
1397,Mastercard,Lead Product Manager- Technical,12541,3.0,15,6250,12208,20833
1398,Mastercard,"Manager, Product Marketing. - IDS2005",12291,38.0,15,6250,12208,20833
1399,Mastercard,"Manager, Treasury Solutions",12208,9.0,15,6250,12208,20833
1400,Mastercard,Senior Software Engineer,11875,16.0,15,6250,12208,20833
1401,Mastercard,Senior Software Engineer - Mainframe,11875,25.0,15,6250,12208,20833
1402,Mastercard,Senior Platform Architect,11708,1.0,15,6250,12208,20833
1403,Mastercard,"Sr. Specialist, Product Management",9416,,15,6250,12208,20833
1404,Mastercard,Fusion Center Lead Analyst,7958,1.0,15,6250,12208,20833
1405,Mastercard,"Quality Analyst, Attribution SCI0118",6250,2.0,15,6250,12208,20833
1406,Mastercard,"Quality Analyst, Attribution SCI0118",6250,3.0,15,6250,12208,20833
1407,Metropolitan Transportation Authority,Assistant Vice President Deputy Project Executive,13508,1.0,15,5013,9106,13508
1408,Metropolitan Transportation Authority,"Deputy Chief Product Group, Software Engineer, UI/UX &amp; Agile",11750,2.0,15,5013,9106,13508
1409,Metropolitan Transportation Authority,Assistant Vice President Project Controls Executive,11484,,15,5013,9106,13508
1410,Metropolitan Transportation Authority,"Desk Superintendent, Rail Control Center",10958,4.0,15,5013,9106,13508
1411,Metropolitan Transportation Authority,Senior Scheduler Level 2,10023,,15,5013,9106,13508
1412,Metropolitan Transportation Authority,Assistant Director Project Management,10023,1.0,15,5013,9106,13508
1413,Metropolitan Transportation Authority,"Assistant Associate Counsel, Workers’ Compensation",9756,3.0,15,5013,9106,13508
1414,Metropolitan Transportation Authority,Senior Manger General &amp; Technical Accounting - B&amp;T,9106,,15,5013,9106,13508
1415,Metropolitan Transportation Authority,Project Manager,9106,4.0,15,5013,9106,13508
1416,Metropolitan Transportation Authority,Project Manager-LIRR,9106,5.0,15,5013,9106,13508
1417,Metropolitan Transportation Authority,Associate General Counsel,9053,7.0,15,5013,9106,13508
1418,Metropolitan Transportation Authority,Senior Manager of Planning,8883,,15,5013,9106,13508
1419,Metropolitan Transportation Authority,Senior Scheduler Level 1,8883,1.0,15,5013,9106,13508
1420,Metropolitan Transportation Authority,Assistant Project Manager,8091,18.0,15,5013,9106,13508
1421,Metropolitan Transportation Authority,Pension Operations Analyst (TCU),5013,2.0,15,5013,9106,13508
1422,Applied Materials,Talent & Productivity Program Management Director,19000,3.0,15,4960,5280,19000
1423,Applied Materials,Senior Director Process Engineer,19000,5.0,15,4960,5280,19000
1424,Applied Materials,"Manager, Customer Engineer lV - (M4)",11083,1.0,15,4960,5280,19000
1425,Applied Materials,Finance Manager - (M4),11083,7.0,15,4960,5280,19000
1426,Applied Materials,2024 Supply Chain MBA Rotational Development Program,9500,4.0,15,4960,5280,19000
1427,Applied Materials,EHS Engineer III (3),9104,,15,4960,5280,19000
1428,Applied Materials,Safety Engineer III,9104,,15,4960,5280,19000
1429,Applied Materials,Process Technician III - (T3),5280,,15,4960,5280,19000
1430,Applied Materials,Metrology Process Technician - (T3),5280,,15,4960,5280,19000
1431,Applied Materials,Process Technician III - (T3),5280,,15,4960,5280,19000
1432,Applied Materials,Process Technician III - (T3),5280,,15,4960,5280,19000
1433,Applied Materials,Process Technician III - (T3),5280,,15,4960,5280,19000
1434,Applied Materials,Process Technician III - (T3),5280,,15,4960,5280,19000
1435,Applied Materials,Process Technician III - (T3),5280,2.0,15,4960,5280,19000
1436,Applied Materials,"Summer 2024 Global Supply Chain Intern (Santa Clara, CA)",4960,8.0,15,4960,5280,19000
1437,eTeam,Radiologic Technologist-Computed Tomography,9120,,15,3200,4960,9120
1438,eTeam,Supply Chain Manager,8800,,15,3200,4960,9120
1439,eTeam,Medical Surgical Nurse,7520,,15,3200,4960,9120
1440,eTeam,Human Resources Payroll,7520,2.0,15,3200,4960,9120
1441,eTeam,Financial Analyst,6560,29.0,15,3200,4960,9120
1442,eTeam,Surgical Technician,5920,1.0,15,3200,4960,9120
1443,eTeam,Scientist II,5920,1.0,15,3200,4960,9120
1444,eTeam,Mutual Funds Accountant,4960,3.0,15,3200,4960,9120
1445,eTeam,Business Continuity Specialist,4960,16.0,15,3200,4960,9120
1446,eTeam,Quality Engineer I,4800,13.0,15,3200,4960,9120
1447,eTeam,Laboratory Assistant,3840,8.0,15,3200,4960,9120
1448,eTeam,Accounts Receivable Specialist,3520,,15,3200,4960,9120
1449,eTeam,Administrative Assistant II,3360,9.0,15,3200,4960,9120
1450,eTeam,Administrative Assistant,3360,12.0,15,3200,4960,9120
1451,eTeam,Medical Assistant,3200,,15,3200,4960,9120
1452,Mondelēz International,Warehouse Associate,4160,,15,2240,2560,4160
1453,Mondelēz International,Driver CDL/Warehouse Associate,3840,,15,2240,2560,4160
1454,Mondelēz International,Driver CDL/Warehouse Associate,3840,,15,2240,2560,4160
1455,Mondelēz International,Warehouse Associate,3840,,15,2240,2560,4160
1456,Mondelēz International,Full-time Nabisco Sales Service Representative/Merchandiser Order Writer,3040,,15,2240,2560,4160
1457,Mondelēz International,Full-time Nabisco Sales Service Representative/Merchandiser Order Writer,3040,,15,2240,2560,4160
1458,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2560,,15,2240,2560,4160
1459,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2560,,15,2240,2560,4160
1460,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2400,,15,2240,2560,4160
1461,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2400,,15,2240,2560,4160
1462,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2240,,15,2240,2560,4160
1463,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2240,,15,2240,2560,4160
1464,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2240,,15,2240,2560,4160
1465,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2240,,15,2240,2560,4160
1466,Mondelēz International,Part-time Nabisco Retail Merchandiser/Stocker,2240,1.0,15,2240,2560,4160
1467,Snowflake,"Global Alliance Director, Salesforce",17487,12.0,14,14654,15354,17487
1468,Snowflake,"Global Alliance Director, Salesforce",17487,14.0,14,14654,15354,17487
1469,Snowflake,"Global Alliance Director, Salesforce",17487,17.0,14,14654,15354,17487
1470,Snowflake,"Global Alliance Director, Salesforce",17487,26.0,14,14654,15354,17487
1471,Snowflake,"Global Alliance Director, Salesforce",17487,41.0,14,14654,15354,17487
1472,Snowflake,"Global Alliance Director, Salesforce",17487,81.0,14,14654,15354,17487
1473,Snowflake,Software Engineer - Database Engineering (San Mateo),15354,145.0,14,14654,15354,17487
1474,Snowflake,Software Engineer - Database Engineering (Seattle),15354,198.0,14,14654,15354,17487
1475,Snowflake,Field Operations Manager,14654,3.0,14,14654,15354,17487
1476,Snowflake,Field Operations Manager,14654,4.0,14,14654,15354,17487
1477,Snowflake,Field Operations Manager,14654,8.0,14,14654,15354,17487
1478,Snowflake,Field Operations Manager,14654,8.0,14,14654,15354,17487
1479,Snowflake,Field Operations Manager,14654,12.0,14,14654,15354,17487
1480,Snowflake,Field Operations Manager,14654,75.0,14,14654,15354,17487
1481,Western Governors University,Senior Compensation Analyst,9729,1.0,14,9729,9729,9729
1482,Western Governors University,Senior Compensation Analyst,9729,2.0,14,9729,9729,9729
1483,Western Governors University,Senior Compensation Analyst,9729,2.0,14,9729,9729,9729
1484,Western Governors University,Senior Compensation Analyst,9729,2.0,14,9729,9729,9729
1485,Western Governors University,Senior Compensation Analyst,9729,3.0,14,9729,9729,9729
1486,Western Governors University,Senior Compensation Analyst,9729,3.0,14,9729,9729,9729
1487,Western Governors University,Senior Compensation Analyst,9729,3.0,14,9729,9729,9729
1488,Western Governors University,Senior Compensation Analyst,9729,4.0,14,9729,9729,9729
1489,Western Governors University,Senior Compensation Analyst,9729,4.0,14,9729,9729,9729
1490,Western Governors University,Senior Compensation Analyst,9729,5.0,14,9729,9729,9729
1491,Western Governors University,Senior Compensation Analyst,9729,5.0,14,9729,9729,9729
1492,Western Governors University,Senior Compensation Analyst,9729,5.0,14,9729,9729,9729
1493,Western Governors University,Senior Compensation Analyst,9729,6.0,14,9729,9729,9729
1494,Western Governors University,Senior Compensation Analyst,9729,6.0,14,9729,9729,9729
1495,S&P Global,"Finance Manager, FP&A",9004,,14,7754,7754,9004
1496,S&P Global,"Finance Manager, FP&A",9004,,14,7754,7754,9004
1497,S&P Global,"Finance Manager, FP&A",9004,,14,7754,7754,9004
1498,S&P Global,"Finance Manager, FP&A",9004,1.0,14,7754,7754,9004
1499,S&P Global,"Finance Manager, FP&A",9004,1.0,14,7754,7754,9004
1500,S&P Global,"Finance Manager, FP&A",9004,3.0,14,7754,7754,9004
1501,S&P Global,"Finance Manager, FP&A",9004,7.0,14,7754,7754,9004
1502,S&P Global,Senior Software Development Engineer in Test,7754,,14,7754,7754,9004
1503,S&P Global,Senior Software Development Engineer in Test,7754,,14,7754,7754,9004
1504,S&P Global,Senior Software Development Engineer in Test,7754,1.0,14,7754,7754,9004
1505,S&P Global,Senior Software Development Engineer in Test,7754,1.0,14,7754,7754,9004
1506,S&P Global,Senior Software Development Engineer in Test,7754,3.0,14,7754,7754,9004
1507,S&P Global,Senior Software Development Engineer in Test,7754,4.0,14,7754,7754,9004
1508,S&P Global,Senior Software Development Engineer in Test,7754,6.0,14,7754,7754,9004
1509,Merrick & Company,Senior Process Engineer,12083,,14,6041,6666,12083
1510,Merrick & Company,Senior Process Engineer,12083,,14,6041,6666,12083
1511,Merrick & Company,Senior Process Engineer,12083,,14,6041,6666,12083
1512,Merrick & Company,Senior Electrical Engineer,11250,,14,6041,6666,12083
1513,Merrick & Company,Mechanical HVAC Engineer III,8750,,14,6041,6666,12083
1514,Merrick & Company,Mechanical HVAC Engineer III,8750,,14,6041,6666,12083
1515,Merrick & Company,Laboratory Scientist,6875,,14,6041,6666,12083
1516,Merrick & Company,Fire Protection Engineer II,6666,,14,6041,6666,12083
1517,Merrick & Company,Fire Protection Engineer II,6666,,14,6041,6666,12083
1518,Merrick & Company,Fire Protection Engineer II,6666,,14,6041,6666,12083
1519,Merrick & Company,Fire Protection Engineer I,6041,,14,6041,6666,12083
1520,Merrick & Company,Fire Protection Engineer I,6041,,14,6041,6666,12083
1521,Merrick & Company,Fire Protection Engineer I,6041,,14,6041,6666,12083
1522,Merrick & Company,Fire Protection Engineer I,6041,,14,6041,6666,12083
1523,Cherry Bekaert,August 2024 Audit Staff,6054,,14,4640,6054,6054
1524,Cherry Bekaert,August 2024 Tax Staff,6054,,14,4640,6054,6054
1525,Cherry Bekaert,August 2024 Audit Staff,6054,,14,4640,6054,6054
1526,Cherry Bekaert,August 2024 Audit Staff,6054,,14,4640,6054,6054
1527,Cherry Bekaert,August 2024 Tax Staff,6054,,14,4640,6054,6054
1528,Cherry Bekaert,August 2024 Tax Staff,6054,,14,4640,6054,6054
1529,Cherry Bekaert,August 2024 Tax Staff,6054,,14,4640,6054,6054
1530,Cherry Bekaert,August 2024 Audit Staff,6054,,14,4640,6054,6054
1531,Cherry Bekaert,August 2024 Tax Staff,6054,,14,4640,6054,6054
1532,Cherry Bekaert,Summer 2024 Tax Intern,4640,,14,4640,6054,6054
1533,Cherry Bekaert,Summer 2024 Tax Intern,4640,,14,4640,6054,6054
1534,Cherry Bekaert,Summer 2024 Tax Intern,4640,,14,4640,6054,6054
1535,Cherry Bekaert,Summer 2024 Tax Intern,4640,,14,4640,6054,6054
1536,Cherry Bekaert,Summer 2024 Tax Intern,4640,1.0,14,4640,6054,6054
1537,HealthCare Support,Pharmacist-In-Charge,10720,,14,4583,6043,10720
1538,HealthCare Support,Resident Wellness Manager / Registered Nurse,9583,,14,4583,6043,10720
1539,HealthCare Support,Pharmacist,9120,,14,4583,6043,10720
1540,HealthCare Support,Manager of Progressive Care – Registered Nurse,8375,,14,4583,6043,10720
1541,HealthCare Support,Home Health RN / Registered Nurse,8320,,14,4583,6043,10720
1542,HealthCare Support,Cardiac Telemetry RN,6880,,14,4583,6043,10720
1543,HealthCare Support,CT Technologist,6560,,14,4583,6043,10720
1544,HealthCare Support,Hospice RN Case Manager,6043,,14,4583,6043,10720
1545,HealthCare Support,Remote Human Resources Business Partner,5848,38.0,14,4583,6043,10720
1546,HealthCare Support,Resident Services Nurse / LPN,5440,,14,4583,6043,10720
1547,HealthCare Support,Sleep Technologist,5250,,14,4583,6043,10720
1548,HealthCare Support,DME Specialist - Respiratory Therapist OR Licensed Practical Nurse,4640,,14,4583,6043,10720
1549,HealthCare Support,"Licensed Mental Health Therapist (LAC, LCSW or LMFT)",4583,,14,4583,6043,10720
1550,HealthCare Support,Medicare Sales Agent,4583,,14,4583,6043,10720
1551,MultiCare Health System,RN - Registered Nurse Emergency Department - Tacoma General,9440,,14,3520,5760,9440
1552,MultiCare Health System,Clinical Dietitian,6880,,14,3520,5760,9440
1553,MultiCare Health System,Mental Health Professional Licensed,6431,,14,3520,5760,9440
1554,MultiCare Health System,Mental Health Professional Licensed,6431,,14,3520,5760,9440
1555,MultiCare Health System,Mental Health Professional,6241,,14,3520,5760,9440
1556,MultiCare Health System,Mental Health Professional,6241,,14,3520,5760,9440
1557,MultiCare Health System,Mental Health Professional,6241,,14,3520,5760,9440
1558,MultiCare Health System,Registered Nurse RN Family Practice,5760,,14,3520,5760,9440
1559,MultiCare Health System,Mental Health Professional,5617,,14,3520,5760,9440
1560,MultiCare Health System,Mental Health Professional,5617,,14,3520,5760,9440
1561,MultiCare Health System,Mental Health Therapist MA,5249,,14,3520,5760,9440
1562,MultiCare Health System,"Occupational Therapist, South King County.",4582,,14,3520,5760,9440
1563,MultiCare Health System,MA - Pediatric Clinics Float Pool,4320,,14,3520,5760,9440
1564,MultiCare Health System,Patient Access Specialist,3520,,14,3520,5760,9440
1565,Bimbo Bakeries USA,Market Sales Leader,6875,2.0,14,2240,3520,6875
1566,Bimbo Bakeries USA,Distribution Supervisor,6179,1.0,14,2240,3520,6875
1567,Bimbo Bakeries USA,Market Sales Leader,5416,,14,2240,3520,6875
1568,Bimbo Bakeries USA,Market Sales Leader,5416,1.0,14,2240,3520,6875
1569,Bimbo Bakeries USA,Route Operations Supervisor,4583,,14,2240,3520,6875
1570,Bimbo Bakeries USA,Material Handler,4160,,14,2240,3520,6875
1571,Bimbo Bakeries USA,Production Associate,3680,,14,2240,3520,6875
1572,Bimbo Bakeries USA,Parts Clerk,3520,2.0,14,2240,3520,6875
1573,Bimbo Bakeries USA,Shipper,3200,,14,2240,3520,6875
1574,Bimbo Bakeries USA,Bulk Rack Loader,3200,,14,2240,3520,6875
1575,Bimbo Bakeries USA,Route Sales Professional Vacation Relief,3200,,14,2240,3520,6875
1576,Bimbo Bakeries USA,Warehouse Associate,3040,3.0,14,2240,3520,6875
1577,Bimbo Bakeries USA,Loader,2560,,14,2240,3520,6875
1578,Bimbo Bakeries USA,Bakery Outlet Clerk,2240,,14,2240,3520,6875
1579,Vaco,Senior Security Engineer,11250,24.0,13,4640,9166,11250
1580,Vaco,"VP, Compliance Manager/CRA Officer",10625,3.0,13,4640,9166,11250
1581,Vaco,Salesforce Developer,10416,75.0,13,4640,9166,11250
1582,Vaco,Controller,10000,1.0,13,4640,9166,11250
1583,Vaco,Sr Software Engineer,10000,42.0,13,4640,9166,11250
1584,Vaco,Controller,9791,,13,4640,9166,11250
1585,Vaco,Controller,9166,,13,4640,9166,11250
1586,Vaco,Accounting Manager,9166,1.0,13,4640,9166,11250
1587,Vaco,EDI Business Analyst,8750,66.0,13,4640,9166,11250
1588,Vaco,HR Senior Professional - Compensation,7520,13.0,13,4640,9166,11250
1589,Vaco,"Staff Accountant, Portfolio Reporting",6166,3.0,13,4640,9166,11250
1590,Vaco,Accounting Manager/Senior Bookkeeper,5416,3.0,13,4640,9166,11250
1591,Vaco,IT Support Specialist,4640,18.0,13,4640,9166,11250
1592,City of Hope,Staff Scientist - GMP for Stem Cell Therapies,12160,5.0,13,3680,5120,12160
1593,City of Hope,Advanced Practice Provider,10824,,13,3680,5120,12160
1594,City of Hope,"HR Manager, Strategic Partner - OC",10080,18.0,13,3680,5120,12160
1595,City of Hope,Registered Nurse III - Infusion Clinic,9760,1.0,13,3680,5120,12160
1596,City of Hope,MRI Technologist - Radiology Imaging,9120,5.0,13,3680,5120,12160
1597,City of Hope,Registered Nurse II - Stem Cell,8640,,13,3680,5120,12160
1598,City of Hope,Postdoctoral Fellow - Medical Oncology,5120,4.0,13,3680,5120,12160
1599,City of Hope,Animal Health Technician I,4640,2.0,13,3680,5120,12160
1600,City of Hope,Pharmacy Billing Representative,4160,,13,3680,5120,12160
1601,City of Hope,Unit Ambassador,4000,1.0,13,3680,5120,12160
1602,City of Hope,Patient Care Assistant I,3680,1.0,13,3680,5120,12160
1603,City of Hope,Patient Care Assistant I,3680,3.0,13,3680,5120,12160
1604,City of Hope,Travel Logistics Coordinator (PRN),3680,105.0,13,3680,5120,12160
1605,Ferguson Enterprises,Sales Team Manager,6599,,13,2880,3680,6599
1606,Ferguson Enterprises,Delivery Truck Driver - CDL,4160,,13,2880,3680,6599
1607,Ferguson Enterprises,Delivery Truck Driver - CDL A,3840,,13,2880,3680,6599
1608,Ferguson Enterprises,Delivery Truck Driver - Non CDL,3680,,13,2880,3680,6599
1609,Ferguson Enterprises,Delivery Truck Driver - Non CDL,3680,,13,2880,3680,6599
1610,Ferguson Enterprises,Sales Support Program,3680,,13,2880,3680,6599
1611,Ferguson Enterprises,Sales Support Program,3680,,13,2880,3680,6599
1612,Ferguson Enterprises,Counter Sales Representative,3520,,13,2880,3680,6599
1613,Ferguson Enterprises,Delivery Truck Driver - Non CDL,3200,,13,2880,3680,6599
1614,Ferguson Enterprises,Counter Sales Representative,3040,,13,2880,3680,6599
1615,Ferguson Enterprises,Non CDL Delivery Truck Driver,3040,,13,2880,3680,6599
1616,Ferguson Enterprises,Delivery Truck Driver - Non CDL,2880,,13,2880,3680,6599
1617,Ferguson Enterprises,Inventory Control Assistant,2880,,13,2880,3680,6599
1618,lululemon,Senior Retail Director (California),17266,82.0,13,3040,3520,17266
1619,lululemon,"Senior Business Analyst, People Systems (Talent & Learning) * Hybrid * Seattle",11016,36.0,13,3040,3520,17266
1620,lululemon,"Assistant Manager, Operations | Traverse City",4640,1.0,13,3040,3520,17266
1621,lululemon,Guest Experience Lead | Hillsdale Mall,4000,,13,3040,3520,17266
1622,lululemon,Guest Experience Lead | Cherry Hill Mall,3680,1.0,13,3040,3520,17266
1623,lululemon,Guest Experience Lead | Grand Blvd,3520,,13,3040,3520,17266
1624,lululemon,"Guest Experience Lead | Full Time I University Place Mall I Contracted thru January 7, 2024",3520,4.0,13,3040,3520,17266
1625,lululemon,Community Specialist | Apache Mall,3360,,13,3040,3520,17266
1626,lululemon,Contract Educator | Legacy Place,3360,,13,3040,3520,17266
1627,lululemon,Educator | Westfield UTC,3360,6.0,13,3040,3520,17266
1628,lululemon,Contract Educator (Retail Sales Associate) | Main St. Park City |,3040,,13,3040,3520,17266
1629,lululemon,Permanent Educator (Retail Sales Associate) | Main St. Park City |,3040,,13,3040,3520,17266
1630,lululemon,Educator | Houston CityCentre,3040,5.0,13,3040,3520,17266
1631,Amazon Web Services (AWS),"Principal Applied Scientist, AWS Marketing",19520,1.0,12,11562,14600,19520
1632,Amazon Web Services (AWS),"Senior Manager PM-T, Commerce Platform",19425,19.0,12,11562,14600,19520
1633,Amazon Web Services (AWS),AWS Supply Chain BD,16783,2.0,12,11562,14600,19520
1634,Amazon Web Services (AWS),"Principal, AWS Strategy and Business Development",16783,8.0,12,11562,14600,19520
1635,Amazon Web Services (AWS),"Senior ML Specialist Solutions Architect, ML Service Solution Architects",15079,1.0,12,11562,14600,19520
1636,Amazon Web Services (AWS),"Sr Connect Specialist Solutions Architect, US-East",15079,1.0,12,11562,14600,19520
1637,Amazon Web Services (AWS),"Wireless Security TPM III, SPEAR WiSec",14600,3.0,12,11562,14600,19520
1638,Amazon Web Services (AWS),"AWS Security TPM, AWS Security Messaging",12479,2.0,12,11562,14600,19520
1639,Amazon Web Services (AWS),"ICT Design Engineer, DC Design Engineering",12375,,12,11562,14600,19520
1640,Amazon Web Services (AWS),"ICT Design Engineer, DC Design Engineering",12375,,12,11562,14600,19520
1641,Amazon Web Services (AWS),"Executive Communications Manager, Strategic Communications, SMGS",11650,7.0,12,11562,14600,19520
1642,Amazon Web Services (AWS),"Program Manager for Open Source Community Outreach and Engagement, AWS Open Source Strategy and Marketing",11562,5.0,12,11562,14600,19520
1643,Russell Tobin,SENIOR IRRBB Manager,19166,1.0,12,4000,10240,19166
1644,Russell Tobin,Product Marketing Manager,16000,102.0,12,4000,10240,19166
1645,Russell Tobin,Information Technology Asset Manager,15200,6.0,12,4000,10240,19166
1646,Russell Tobin,Site Reliability Engineer,13120,124.0,12,4000,10240,19166
1647,Russell Tobin,Project Manager(Workday),11520,82.0,12,4000,10240,19166
